GEOID,tract_name,total_jobs,resident_workers,jobs_worker_ratio,low_wage_jobs,medium_wage_jobs,high_wage_jobs,share_low_wage_jobs,share_low_wage_resident_workers,job_density_per_sq_mi,median_rent,median_household_income,affordable_rent_estimate,rent_affordability_gap,wage_housing_mismatch_flag,rent_burden_rate,poverty_rate,unemployment_rate,households_without_vehicles,no_vehicle_share,people_of_color_share,nh_white_share,nh_black_share,hispanic_share,bachelors_plus_share,hs_plus_share,transit_access_flag,nearest_stop_miles,stops_within_0_25_mi,stops_within_0_5_mi,routes_within_0_5_mi,transit_metric_status,spatial_mismatch_score_equal,spatial_mismatch_score_custom,spatial_mismatch_score,spatial_mismatch_tier,opportunity_access_index,opportunity_access_tier,area_sq_mi,centroid_lon,centroid_lat
31055007453,Census Tract 74.53,172,1808,0.09513274336283185,42,69,61,0.2441860465116279,0.19413716814159293,156.82749796122587,2146.0,138333.0,3458.3250000000003,-1312.3250000000003,False,0.0326086956521739,0.0114685314685314,0.0327144120247568,23.0,0.0173716012084592,0.1152447552447551,0.8847552447552448,0.0204195804195804,0.0212587412587412,0.5721518987341773,0.9953586497890295,,,,,,GTFS unavailable - placeholder,26.5,32.4,32.4,Lower,58.5,Moderate,1.0967464394702349,-96.16404128000353,41.21555470668043
31055007455,Census Tract 74.55,1140,1113,1.0242587601078168,343,322,475,0.30087719298245613,0.20215633423180593,2264.3897852673595,1221.0,58592.0,1464.8,-243.79999999999995,False,0.4701627486437613,0.1073411474398519,0.0288288288288288,9.0,0.010204081632653,0.177051202961135,0.8229487970388649,0.0203578038247995,0.1135101789019124,0.2990033222591362,0.9235880398671096,,,,,,GTFS unavailable - placeholder,28.6,34.4,34.4,Moderate,57.6,Moderate,0.5034468921459998,-96.12814474036921,41.208598692281086
31055006805,Census Tract 68.05,2809,1588,1.7688916876574308,549,696,1564,0.1954432182271271,0.18198992443324938,2116.0228767676995,1883.0,124476.0,3111.9,-1228.9,False,0.5645161290322581,0.0419143876337693,0.0160197165742452,27.0,0.0197512801755669,0.1052318668252081,0.8947681331747919,0.0053507728894173,0.0564803804994054,0.7231441048034934,0.991703056768559,,,,,,GTFS unavailable - placeholder,25.9,31.3,31.3,Lower,63.0,Moderate,1.3274903739655441,-96.06137910664211,41.242330605168995
31055000200,Census Tract 2,1131,1602,0.7059925093632958,183,263,685,0.16180371352785147,0.2103620474406991,988.9849412727252,1171.0,48136.0,1203.4,-32.40000000000009,False,0.6386554621848739,0.17125,0.0427046263345195,131.0,0.0926449787835926,0.2853643600734844,0.7146356399265156,0.1037966932026944,0.1065523576240049,0.277336860670194,0.855379188712522,,,,,,GTFS unavailable - placeholder,37.3,41.7,41.7,Moderate,59.1,Moderate,1.1435967857554186,-95.9515014895084,41.329683936849854
31055007431,Census Tract 74.31,1245,2455,0.5071283095723014,481,370,394,0.3863453815261044,0.18533604887983707,1246.5428449610865,1542.0,95352.0,2383.8,-841.8000000000002,False,0.5801393728222997,0.0664955669622025,0.0172607879924953,50.0,0.0290023201856148,0.2193187120858609,0.780681287914139,0.0744283714419038,0.0676621558562762,0.5581158929176551,0.9830565909861064,,,,,,GTFS unavailable - placeholder,29.0,34.6,34.6,Moderate,51.9,Moderate,0.9987623008969782,-96.12836095308175,41.3005612187501
31055007311,Census Tract 73.11,858,1654,0.5187424425634825,227,259,372,0.26456876456876455,0.24062877871825877,1424.2695740385425,1002.0,54935.0,1373.375,-371.375,False,0.1878260869565217,0.1933072267710929,0.0091324200913242,178.0,0.157941437444543,0.5066573230553608,0.4933426769446391,0.2526278906797477,0.0749824807288016,0.4655581947743468,0.9750593824228028,,,,,,GTFS unavailable - placeholder,43.1,46.4,46.4,Moderate,50.5,Moderate,0.6024140483231172,-96.07569996474149,41.31625688233054
31055002100,Census Tract 21,460,979,0.4698672114402451,108,117,235,0.23478260869565218,0.2522982635342186,1634.2581244856417,1080.0,44531.0,1113.275,-33.27500000000009,False,0.5,0.2503118503118503,0.1064891846921797,201.0,0.203030303030303,0.5587529976019185,0.4412470023980815,0.0471622701838529,0.4052757793764988,0.2243713733075435,0.7607994842037396,,,,,,GTFS unavailable - placeholder,48.6,51.1,51.1,Moderate,49.4,Moderate,0.28147328326409765,-95.93445889994402,41.24412157496214
31055004400,Census Tract 44,11535,776,14.864690721649485,1091,1716,8728,0.09458170784568704,0.15206185567010308,22902.368368472766,1156.0,56083.0,1402.0749999999998,-246.07499999999982,False,0.4921259842519685,0.1224177505738332,0.0052465897166841,84.0,0.1083870967741935,0.2399086062452399,0.7600913937547601,0.035034272658035,0.1355674028941355,0.5316315205327414,0.9167591564927858,,,,,,GTFS unavailable - placeholder,20.5,20.5,20.5,Lower,81.5,Higher,0.5036597007966651,-95.98349576117683,41.25340094032725
31055007438,Census Tract 74.38,521,999,0.5215215215215215,135,153,233,0.2591170825335892,0.2132132132132132,521.6824132396368,,107115.0,2677.875,,,0.4059405940594059,0.03593839132915,0.0273348519362186,40.0,0.0531914893617021,0.0621500559910414,0.9378499440089586,0.0145576707726763,0.0347144456886898,0.5011618900077459,0.9450038729666924,,,,,,GTFS unavailable - placeholder,29.6,34.7,34.7,Moderate,56.5,Moderate,0.998691899089718,-96.12956660345007,41.28563082756272
31055006703,Census Tract 67.03,6389,1525,4.189508196721311,693,1091,4605,0.10846767882297699,0.18688524590163935,5574.236610704458,1216.0,88125.0,2203.125,-987.125,False,0.4469589816124469,0.1361788617886178,0.0339506172839506,68.0,0.0470262793914246,0.1733835894462163,0.8266164105537837,0.0924905769788344,0.0504494056248187,0.4304367402071139,0.9761368752814048,,,,,,GTFS unavailable - placeholder,28.7,32.9,32.9,Lower,69.0,Higher,1.1461659140429947,-96.08901235648494,41.25575047522496
31055000500,Census Tract 5,8632,1123,7.686553873552983,1453,2051,5128,0.16832715477293791,0.2288512911843277,1108.4734290283452,1427.0,72708.0,1817.7,-390.70000000000005,False,0.396694214876033,0.3182957393483709,0.0809327846364883,67.0,0.0558798999165971,0.4021239954075775,0.5978760045924225,0.1294489092996555,0.1974741676234213,0.4289424860853432,0.9302411873840444,,,,,,GTFS unavailable - placeholder,32.3,35.3,35.3,Moderate,70.7,Higher,7.787286347104011,-95.91052543739393,41.290028121786584
31055003401,Census Tract 34.01,583,1785,0.3266106442577031,120,222,241,0.2058319039451115,0.18487394957983194,1030.1736915203624,1147.0,58125.0,1453.125,-306.125,False,0.46875,0.3531125827814569,0.096087171867261,111.0,0.0717054263565891,0.4355731225296443,0.5644268774703557,0.020026350461133,0.3665349143610013,0.2259983007646559,0.824553950722175,,,,,,GTFS unavailable - placeholder,43.1,48.0,48.0,Moderate,57.7,Moderate,0.5659239842745261,-95.9716124589615,41.23219765573103
31055005200,Census Tract 52,138,672,0.20535714285714285,69,40,29,0.5,0.23660714285714285,469.96864385592886,1031.0,50500.0,1262.5,-231.5,False,0.4121405750798722,0.3826589595375722,0.1556962025316455,43.0,0.083011583011583,0.8630057803468208,0.1369942196531791,0.4052023121387283,0.2861271676300578,0.0848303393213572,0.6327345309381237,,,,,,GTFS unavailable - placeholder,45.2,49.9,49.9,Moderate,43.3,Moderate,0.2936366113018905,-95.96193503927961,41.277540313713395
31055006303,Census Tract 63.03,254,1459,0.17409184372858122,75,100,79,0.2952755905511811,0.20767649074708705,677.4489873326775,1124.0,70545.0,1763.625,-639.625,False,0.2712177121771217,0.1269421487603305,0.1254335260115607,111.0,0.1031598513011152,0.7180165289256198,0.2819834710743801,0.2165289256198347,0.072396694214876,0.1549851924975321,0.642152023692004,,,,,,GTFS unavailable - placeholder,37.0,41.4,41.4,Moderate,51.6,Moderate,0.37493598005080087,-96.00307467693135,41.29629844616278
31055004700,Census Tract 47,3328,1109,3.000901713255185,803,511,2014,0.24128605769230768,0.17132551848512173,3546.578754434232,,194327.0,4858.175,,,0.2,0.0352112676056338,0.0311937612477504,9.0,0.0109090909090909,0.1630218687872763,0.8369781312127237,0.0294897282968853,0.0450629555997349,0.8333333333333334,0.9866131191432396,,,,,,GTFS unavailable - placeholder,23.6,28.8,28.8,Lower,63.1,Moderate,0.9383691242832416,-96.00857251215407,41.26272622562095
31055004800,Census Tract 48,968,2134,0.4536082474226804,258,276,434,0.2665289256198347,0.18275538894095594,2108.1324994035663,893.0,60052.0,1501.3,-608.3,False,0.2639097744360902,0.1378109452736318,0.0296153846153846,150.0,0.0684618895481515,0.2509950248756218,0.7490049751243781,0.1395522388059701,0.0519900497512437,0.6536767197560149,0.984412063707218,,,,,,GTFS unavailable - placeholder,34.6,39.5,39.5,Moderate,55.2,Moderate,0.4591741744287264,-95.98970879710558,41.26610346377397
31055004900,Census Tract 49,1486,2073,0.7168355041003377,403,505,578,0.2711978465679677,0.2199710564399421,2233.389343119131,1063.0,44278.0,1106.95,-43.950000000000045,False,0.489650249821556,0.3478805596157862,0.0299727520435967,407.0,0.193717277486911,0.4716312056737588,0.5283687943262412,0.1802252816020025,0.210680016687526,0.4289571380357745,0.8801889976375296,,,,,,GTFS unavailable - placeholder,51.4,53.9,53.9,Moderate,48.6,Moderate,0.6653564478483032,-95.97668981103325,41.267551716488576
31055005000,Census Tract 50,613,1714,0.35764294049008166,144,239,230,0.23491027732463296,0.2281213535589265,1536.5027402094274,1092.0,52926.0,1323.15,-231.1500000000001,False,0.4580043072505384,0.2204918032786885,0.0858099623273336,141.0,0.0786391522587841,0.3967009194159004,0.6032990805840995,0.164683612763656,0.1441319632233639,0.5184342284934,0.9244424214838416,,,,,,GTFS unavailable - placeholder,38.6,43.3,43.3,Moderate,56.0,Moderate,0.3989579608015846,-95.96749675756776,41.26439746967416
31055005100,Census Tract 51,7566,1059,7.144475920679887,696,1927,4943,0.09199048374306107,0.24079320113314448,23776.293993864798,1060.0,51225.0,1280.625,-220.625,False,0.47265625,0.271356783919598,0.0837336993822923,128.0,0.1283851554663992,0.5391268533772653,0.4608731466227347,0.1445634266886326,0.2215815485996705,0.4061107574793125,0.9656269891788668,,,,,,GTFS unavailable - placeholder,36.4,38.3,38.3,Moderate,69.5,Higher,0.3182161190449748,-95.96053909254049,41.26639824072757
31055005300,Census Tract 53,223,975,0.2287179487179487,40,64,119,0.17937219730941703,0.28,311.3927591489842,1100.0,32500.0,812.5,287.5,True,0.7964338781575037,0.457274011299435,0.1127232142857142,155.0,0.1624737945492662,0.8340395480225988,0.1659604519774011,0.5448446327683616,0.1415960451977401,0.14765625,0.7703125,,,,,,GTFS unavailable - placeholder,68.8,72.1,72.1,Higher,38.8,Moderate,0.7161373970590845,-95.96793971699512,41.28070273586967
31055005400,Census Tract 54,256,1459,0.17546264564770392,64,96,96,0.25,0.24537354352296092,572.1714208982805,1000.0,42954.0,1073.85,-73.84999999999991,False,0.7622699386503068,0.1688609044075558,0.1397093295827473,113.0,0.0897537728355837,0.6482541499713795,0.3517458500286204,0.2999427590154551,0.227819118488838,0.1823869104908566,0.8421559191530318,,,,,,GTFS unavailable - placeholder,37.6,42.2,42.2,Moderate,54.4,Moderate,0.4474183621371595,-95.97920116136171,41.2797900860059
31055005500,Census Tract 55,295,2768,0.10657514450867052,103,110,82,0.34915254237288135,0.16329479768786126,364.5569986345055,1190.0,122813.0,3070.3250000000003,-1880.3250000000003,False,0.4590163934426229,0.1630901287553648,0.0145442792501616,50.0,0.0243783520234032,0.1985130111524163,0.8014869888475836,0.1353159851301115,0.0187732342007434,0.5935155412647374,0.939710610932476,,,,,,GTFS unavailable - placeholder,32.8,38.5,38.5,Moderate,53.3,Moderate,0.8092013076280525,-95.99193113637767,41.27800726362405
31055005600,Census Tract 56,1566,1978,0.7917087967644085,480,630,456,0.3065134099616858,0.19868554095045501,1363.2647838809924,1125.0,69004.0,1725.1,-600.0999999999999,False,0.301498127340824,0.0889121338912133,0.0293185419968304,68.0,0.0385050962627406,0.2194199243379571,0.7805800756620429,0.121311475409836,0.0287515762925599,0.3498711340206185,0.916881443298969,,,,,,GTFS unavailable - placeholder,30.2,35.5,35.5,Moderate,55.5,Moderate,1.1487130149007836,-96.01553407301128,41.29006200728009
31055002200,Census Tract 22,204,684,0.2982456140350877,59,64,81,0.28921568627450983,0.19298245614035087,650.1850573735337,1159.0,75156.0,1878.9,-719.9000000000001,False,0.2839506172839506,0.1809324982602644,0.0040322580645161,17.0,0.0234482758620689,0.2899328859060402,0.7100671140939597,0.0255033557046979,0.2221476510067114,0.4332313965341488,0.9765545361875636,,,,,,GTFS unavailable - placeholder,33.1,38.9,38.9,Moderate,56.4,Moderate,0.31375682613204264,-95.92054286516058,41.24587155058808
31055002300,Census Tract 23,387,883,0.43827859569648925,90,159,138,0.23255813953488372,0.19365798414496035,527.0122075826791,955.0,52125.0,1303.125,-348.125,False,0.2928571428571428,0.1828097731239092,0.0952830188679245,132.0,0.1359423274974253,0.4168377823408624,0.5831622176591376,0.0094455852156057,0.3815195071868583,0.3300058719906048,0.729301233118027,,,,,,GTFS unavailable - placeholder,41.2,44.9,44.9,Moderate,53.1,Moderate,0.7343283408464241,-95.92015928882978,41.23761355556811
31055002400,Census Tract 24,419,1455,0.28797250859106527,164,169,86,0.3914081145584726,0.20481099656357388,811.5784661435656,1569.0,47171.0,1179.275,389.7249999999999,True,0.4537444933920704,0.2290748898678414,0.0150537634408602,120.0,0.093603744149766,0.6449872195399035,0.3550127804600965,0.0107923885259869,0.558648111332008,0.1119570085087326,0.7299596954769368,,,,,,GTFS unavailable - placeholder,60.4,64.9,64.9,Moderate,27.5,Lower,0.5162778677347019,-95.93601502908683,41.231130951448385
31055002500,Census Tract 25,832,1105,0.7529411764705882,243,272,317,0.2920673076923077,0.21990950226244343,574.0684036039854,1038.0,67907.0,1697.675,-659.675,False,0.6083333333333333,0.1682516459400146,0.053127677806341,63.0,0.0730858468677494,0.6497813411078717,0.3502186588921283,0.0043731778425655,0.6260932944606414,0.0961887477313974,0.6291591046581972,,,,,,GTFS unavailable - placeholder,35.7,40.5,40.5,Moderate,54.2,Moderate,1.449304638222078,-95.93046994791148,41.22135631773252
31055002600,Census Tract 26,200,938,0.21321961620469082,70,92,38,0.35,0.18550106609808104,623.7777360197325,1266.0,67917.0,1697.925,-431.92499999999995,False,0.3668639053254438,0.1900089206066012,0.0080789946140035,21.0,0.0337620578778135,0.7576293675364882,0.2423706324635117,0.0274214949137549,0.7218045112781954,0.1296809986130374,0.5908460471567267,,,,,,GTFS unavailable - placeholder,34.3,39.9,39.9,Moderate,52.9,Moderate,0.32062702538276106,-95.93943273418105,41.216409531664176
31055002700,Census Tract 27,410,960,0.4270833333333333,118,170,122,0.28780487804878047,0.21354166666666666,617.9965815799284,1136.0,58092.0,1452.3,-316.29999999999995,False,0.4659685863874345,0.1534653465346534,0.0350162866449511,77.0,0.1001300390117035,0.8492003046458492,0.1507996953541508,0.0449352627570449,0.7715156130997716,0.1107011070110701,0.570479704797048,,,,,,GTFS unavailable - placeholder,37.5,41.8,41.8,Moderate,52.5,Moderate,0.663434090447267,-95.93482369168484,41.20890271667166
31055002800,Census Tract 28,112,1379,0.08121827411167512,23,45,44,0.20535714285714285,0.17693981145757795,156.35454263828774,999.0,61042.0,1526.05,-527.05,False,0.6210045662100456,0.2684008276677505,0.0796884361893349,121.0,0.1067961165048543,0.7561547479484174,0.2438452520515826,0.0278429073856975,0.708968347010551,0.0778138026864289,0.5034738304770727,,,,,,GTFS unavailable - placeholder,42.8,47.1,47.1,Moderate,55.4,Moderate,0.7163207292230837,-95.93620523526272,41.198651401998575
31055002900,Census Tract 29,2718,1917,1.4178403755868545,591,727,1400,0.217439293598234,0.22952529994783516,2661.0212323148708,1025.0,44611.0,1115.275,-90.27500000000009,False,0.4204909284951974,0.5,0.0948438088069251,195.0,0.1135701805474665,0.910541503989136,0.089458496010864,0.2121880835172296,0.619249702936683,0.0286493860845839,0.5600272851296043,,,,,,GTFS unavailable - placeholder,50.5,54.3,54.3,Moderate,56.4,Moderate,1.0214123686775556,-95.95281712838114,41.198435020280094
31055007003,Census Tract 70.03,6197,1246,4.973515248796148,835,1760,3602,0.13474261739551396,0.21829855537720708,3276.785338386722,1424.0,74457.0,1861.425,-437.42499999999995,False,0.4820717131474104,0.0781802120141342,0.0194756554307116,28.0,0.0295358649789029,0.3568904593639576,0.6431095406360424,0.0057420494699646,0.3418727915194346,0.175251256281407,0.8417085427135679,,,,,,GTFS unavailable - placeholder,24.4,28.7,28.7,Lower,69.9,Higher,1.8911827782563884,-95.99941109936188,41.218764496699166
31055006301,Census Tract 63.01,325,1202,0.2703826955074875,90,117,118,0.27692307692307694,0.2129783693843594,268.13789910858236,820.0,53816.0,1345.4,-525.4000000000001,False,0.5642946317103621,0.2107860415932322,0.0836261419536191,346.0,0.2344173441734417,0.6915756080366584,0.3084243919633415,0.5072259428974268,0.0352485019386676,0.2353540499235863,0.8094752929190016,,,,,,GTFS unavailable - placeholder,49.6,51.6,51.6,Moderate,45.4,Moderate,1.212062901516176,-95.99581247445641,41.32190349634441
31055007303,Census Tract 73.03,446,1506,0.2961487383798141,83,111,252,0.1860986547085202,0.16069057104913678,30.73870968501863,1768.0,111136.0,2778.4,-1010.4000000000001,False,0.5324675324675324,0.0677461996034368,0.0204369274136716,12.0,0.0097244732576985,0.1665040650406504,0.8334959349593496,0.0152845528455284,0.0295934959349593,0.5198763250883393,0.9748233215547704,,,,,,GTFS unavailable - placeholder,27.9,33.9,33.9,Moderate,61.9,Moderate,14.509392377565236,-95.97904463673602,41.36830896485867
31055007304,Census Tract 73.04,1052,781,1.3469910371318823,148,374,530,0.14068441064638784,0.19078104993597952,350.58079691395477,,90156.0,2253.9,,,0.7857142857142857,0.0882768361581921,0.0109439124487004,7.0,0.0106544901065449,0.2406639004149378,0.7593360995850622,0.0726141078838174,0.1265560165975103,0.3416738567730802,0.9689387402933564,,,,,,GTFS unavailable - placeholder,27.5,33.2,33.2,Lower,65.4,Moderate,3.0007348070984015,-95.98955926387212,41.33587895369118
31055007309,Census Tract 73.09,106,2351,0.045087196937473414,18,46,42,0.16981132075471697,0.16376010208421948,71.01283916519125,2152.0,97849.0,2446.225,-294.2249999999999,False,0.5343511450381679,0.1320973348783314,0.01591723040191,0.0,0.0,0.3999537358315984,0.6000462641684016,0.1984732824427481,0.1108026833217672,0.3560899922420481,0.9530643910007758,,,,,,GTFS unavailable - placeholder,29.9,36.1,36.1,Moderate,62.8,Moderate,1.492687818795993,-96.08683114739588,41.32357151577148
31055007310,Census Tract 73.10,420,1578,0.2661596958174905,245,98,77,0.5833333333333334,0.18377693282636248,543.153039792012,1329.0,88682.0,2217.05,-888.0500000000002,False,0.6201550387596899,0.0718027734976887,0.0726457399103139,7.0,0.0059625212947189,0.2884437596302003,0.7115562403697997,0.199075500770416,0.0320493066255778,0.287037037037037,0.9537037037037036,,,,,,GTFS unavailable - placeholder,27.8,33.9,33.9,Moderate,43.7,Moderate,0.7732627256598423,-96.09037876058008,41.31275321125431
31055005700,Census Tract 57,626,2226,0.2812219227313567,175,255,196,0.2795527156549521,0.19811320754716982,907.9383890740911,1172.0,58117.0,1452.925,-280.92499999999995,False,0.3906735751295336,0.1234212275648127,0.0685453160700685,247.0,0.1129917657822506,0.4653224019499224,0.5346775980500775,0.2539330822069577,0.0531797030799911,0.2852123922069626,0.9284573618652188,,,,,,GTFS unavailable - placeholder,37.5,41.6,41.6,Moderate,51.9,Moderate,0.6894740959663466,-96.00501036448632,41.289219990688224
31055005800,Census Tract 58,260,2042,0.12732615083251714,44,105,111,0.16923076923076924,0.2179236043095005,363.7067039778343,859.0,66869.0,1671.725,-812.7249999999999,False,0.4726477024070022,0.1912728917024644,0.0314597315436241,206.0,0.1125683060109289,0.5572706935123042,0.4427293064876957,0.1485458612975391,0.1082774049217002,0.414741847826087,0.8148777173913043,,,,,,GTFS unavailable - placeholder,40.2,44.4,44.4,Moderate,56.8,Moderate,0.7148617200518949,-95.98872607501627,41.288324149980255
31055005901,Census Tract 59.01,55,1040,0.052884615384615384,8,18,29,0.14545454545454545,0.24807692307692308,105.80803938766357,1134.0,45266.0,1131.65,2.349999999999909,True,0.6409395973154363,0.3445664521014767,0.090311986863711,99.0,0.1083150984682713,0.829277022190408,0.1707229778095919,0.4316392269148175,0.3636363636363636,0.1263700838168923,0.7285622179239201,,,,,,GTFS unavailable - placeholder,45.9,50.2,50.2,Moderate,57.9,Moderate,0.5198092727008095,-95.98023515000008,41.29486879997898
31055006000,Census Tract 60,202,1631,0.12385039852851011,69,91,42,0.3415841584158416,0.2654812998160638,308.62965494469324,1196.0,45797.0,1144.925,51.075000000000045,True,0.6264929424538545,0.2959320518551632,0.0763392857142857,137.0,0.0952050034746351,0.8527114483374247,0.1472885516625753,0.4579334969872796,0.240571301048873,0.0791114575214341,0.7365549493374902,,,,,,GTFS unavailable - placeholder,45.6,50.1,50.1,Moderate,47.2,Moderate,0.6545061265619424,-95.97224655554703,41.30295841666989
31055006101,Census Tract 61.01,130,1132,0.11484098939929328,42,46,42,0.3230769230769231,0.23409893992932862,212.51649139109404,1095.0,39573.0,989.325,105.67499999999995,True,0.647787610619469,0.4523289665211062,0.1396321070234113,213.0,0.2214137214137214,0.848981077147016,0.151018922852984,0.5713245997088792,0.0917030567685589,0.1107470511140236,0.7608125819134993,,,,,,GTFS unavailable - placeholder,63.5,65.7,65.7,Moderate,38.3,Moderate,0.6117172326206018,-95.98053775923154,41.3159337222342
31055006102,Census Tract 61.02,1213,1792,0.6768973214285714,394,269,550,0.32481450948062657,0.25390625,1250.3330452599214,1152.0,41178.0,1029.45,122.54999999999995,True,0.7001545595054096,0.316084229390681,0.1,134.0,0.0839073262366938,0.7163814180929096,0.2836185819070904,0.5754612136030229,0.1153589686597021,0.1111593573599652,0.90447242726878,,,,,,GTFS unavailable - placeholder,48.6,53.2,53.2,Moderate,45.6,Moderate,0.9701415191724693,-95.96818327379171,41.316597607134476
31055006202,Census Tract 62.02,683,2154,0.31708449396471683,261,282,140,0.3821376281112738,0.2051996285979573,579.9255114920451,1041.0,54630.0,1365.75,-324.75,False,0.5323033707865169,0.3255331194565012,0.1046269278866194,154.0,0.084061135371179,0.6102075154234436,0.3897924845765563,0.3725930080388858,0.0848756776967657,0.1891628812459442,0.900064892926671,,,,,,GTFS unavailable - placeholder,43.0,47.6,47.6,Moderate,48.8,Moderate,1.177737461907414,-95.96471170910266,41.328338066643646
31055000600,Census Tract 6,115,519,0.22157996146435452,43,41,31,0.3739130434782609,0.31021194605009633,325.8461288773981,1059.0,25857.0,646.425,412.57500000000005,True,0.6254681647940075,0.4395604395604395,0.2789855072463768,60.0,0.1171875,0.7472527472527473,0.2527472527472527,0.4466248037676609,0.2833594976452119,0.0871428571428571,0.8385714285714285,,,,,,GTFS unavailable - placeholder,71.4,75.5,75.5,Higher,25.7,Lower,0.3529273169400443,-95.94918658423101,41.30344794384785
31055007465,Census Tract 74.65,953,2414,0.3947804473902237,142,237,574,0.14900314795383002,0.1876553438276719,1230.8665693397377,1312.0,80660.0,2016.5,-704.5,False,0.421188630490956,0.0903210349784379,0.0362010221465076,143.0,0.079136690647482,0.4008049242424242,0.5991950757575758,0.0205965909090909,0.1512784090909091,0.3932318104906937,0.944839255499154,,,,,,GTFS unavailable - placeholder,33.6,38.4,38.4,Moderate,60.0,Moderate,0.774251266334424,-96.08946239624188,41.196523613241304
31055007466,Census Tract 74.66,1285,3071,0.4184304786714425,471,385,429,0.3665369649805447,0.19146857701074568,1261.2748632057858,1063.0,72689.0,1817.225,-754.2249999999999,False,0.5532043530834341,0.1272658610271903,0.0134048257372654,205.0,0.0737144911902193,0.2666163141993958,0.7333836858006042,0.0211480362537764,0.1654078549848942,0.4135163127912998,0.9458829621957536,,,,,,GTFS unavailable - placeholder,34.6,39.4,39.4,Moderate,50.3,Moderate,1.0188104413132535,-96.07185430910788,41.197801818171776
31055007467,Census Tract 74.67,2904,2515,1.1546719681908548,555,882,1467,0.19111570247933884,0.17892644135188868,2910.589599335054,1036.0,69531.0,1738.275,-702.2750000000001,False,0.3879781420765027,0.1196448390677025,0.0435765009683666,57.0,0.0277642474427666,0.2975278932399913,0.7024721067600087,0.0148763946619995,0.223583460949464,0.38654650788542,0.946250402317348,,,,,,GTFS unavailable - placeholder,30.2,35.6,35.6,Moderate,61.9,Moderate,0.9977359915885909,-96.0509092788362,41.198423778846
31055007504,Census Tract 75.04,3817,1877,2.033564198188599,315,450,3052,0.08252554362064449,0.18327117741076185,85.40849258526158,988.0,102050.0,2551.25,-1563.25,False,0.4679802955665024,0.062931492299522,0.0356798457087753,86.0,0.0498550724637681,0.0866369125754791,0.9133630874245208,0.01102651614597,0.0351798372276188,0.4831538728725252,0.9565821465786732,,,,,,GTFS unavailable - placeholder,28.6,33.4,33.4,Moderate,67.0,Higher,44.691106053529346,-96.36112244131003,41.34664131351142
31055007506,Census Tract 75.06,2159,1852,1.1657667386609072,699,480,980,0.3237610004631774,0.16792656587473,501.5120917899095,1491.0,115500.0,2887.5,-1396.5,False,0.1829268292682926,0.1044063991018804,0.0396946564885496,11.0,0.0083207261724659,0.1713014460511679,0.8286985539488321,0.0139043381535038,0.0442157953281423,0.5674676524953789,0.9953789279112756,,,,,,GTFS unavailable - placeholder,28.2,33.9,33.9,Moderate,56.9,Moderate,4.304980947307718,-96.25513830459329,41.27941801149616
31055007469,Census Tract 74.69,524,2403,0.21806075738660008,146,186,192,0.2786259541984733,0.15980024968789014,527.2439538080939,1702.0,123790.0,3094.75,-1392.75,False,0.379746835443038,0.033894691963334,0.0075213675213675,37.0,0.0197860962566844,0.25,0.75,0.0259353741496598,0.072704081632653,0.4990554156171284,0.9518261964735516,,,,,,GTFS unavailable - placeholder,27.4,33.2,33.2,Lower,57.0,Moderate,0.9938473380592343,-96.16789603700619,41.29823025925347
31055007471,Census Tract 74.71,1305,1990,0.6557788944723618,710,330,265,0.5440613026819924,0.19095477386934673,1294.316158629626,1399.0,113523.0,2838.0750000000003,-1439.0750000000003,False,0.5593607305936074,0.0453090371829598,0.0376896720509055,169.0,0.1145762711864406,0.2853976852991874,0.7146023147008126,0.0807682836739719,0.1051465156365427,0.5170496664195701,0.975166790214974,,,,,,GTFS unavailable - placeholder,34.2,38.2,38.2,Moderate,40.2,Moderate,1.0082544294136648,-96.17005420688912,41.285593775847204
31055007517,Census Tract 75.17,505,3977,0.12698013578073925,162,176,167,0.3207920792079208,0.15790797083228564,256.199026730445,2074.0,132242.0,3306.05,-1232.0500000000002,False,0.2135728542914171,0.0268531468531468,0.0106132075471698,0.0,0.0,0.1719356627842484,0.8280643372157516,0.0110926234054353,0.0264836383804769,0.5227028190230256,0.9911771035076392,,,,,,GTFS unavailable - placeholder,25.8,32.0,32.0,Lower,56.0,Moderate,1.9711238034144691,-96.21146910416047,41.19622532291992
31055007514,Census Tract 75.14,1073,2010,0.5338308457711443,328,309,436,0.30568499534016774,0.19303482587064677,544.4221931907534,1762.0,243857.0,6096.424999999999,-4334.424999999999,False,0.0496894409937888,0.0165125495376486,0.0097664543524416,0.0,0.0,0.2071774548656979,0.7928225451343021,0.0094671950682518,0.0330250990752972,0.7845433255269321,0.9822683171629308,,,,,,GTFS unavailable - placeholder,24.9,31.1,31.1,Lower,57.3,Moderate,1.9708968763954204,-96.21517040911121,41.24200436365008
31055007515,Census Tract 75.15,1896,2638,0.7187263078089462,530,719,647,0.2795358649789029,0.1808188021228203,943.7295646129685,1302.0,161823.0,4045.575,-2743.575,False,0.3811074918566775,0.0102658111824014,0.004582651391162,0.0,0.0,0.1539871677360219,0.846012832263978,0.0078826764436296,0.072410632447296,0.689891135303266,0.990357698289269,,,,,,GTFS unavailable - placeholder,24.5,30.6,30.6,Lower,58.7,Moderate,2.0090501252629145,-96.21485398390162,41.228269564521646
